week_start,truck_id,allocated_for_shipping,avg_cycle_time_min,trip_count,tonnage_moved_ton,road_flood_flag,crossing_queue_flag,jetty_id,truck_id_num,jetty_id_num,supply_per_trip_ton,ton_per_hour,trip_efficiency_score,weekly_truck_supply_ton,weekly_trips_total,avg_cycle_time_weighted,weekly_rain_mm,heavy_rain_flag,avg_wind_ms,max_wind_ms,wind_gust_flag,jetty_weather_index,weekly_ship_demand_ton,supply_alignment_ratio,estimated_queue_hours,truck_to_ship_utilization,reassign_flag,supply_vs_capacity_check,weekly_truck_supply_ton_lag1,weekly_truck_supply_ton_roll4
2023-09-04,shiptruck_1,0,0,0,0.0,0,0,jetty_primary,1,1,,,,5592.2,199,60.785714285714285,,,,,,,5592.2,1.0,0.0,1.0,,,5592.2,5592.2
2023-09-04,shiptruck_2,0,0,0,0.0,0,0,jetty_primary,12,1,,,,5592.2,199,60.785714285714285,,,,,,,5592.2,1.0,0.0,1.0,,,5592.2,5592.2
2023-09-04,shiptruck_8,0,0,0,0.0,0,0,jetty_primary,19,1,,,,5592.2,199,60.785714285714285,,,,,,,5592.2,1.0,0.0,1.0,,,5592.2,5592.2
2023-09-04,shiptruck_10,0,0,0,0.0,0,0,jetty_primary,2,1,,,,5592.2,199,60.785714285714285,,,,,,,5592.2,1.0,0.0,1.0,,,5592.2,5592.2
2023-09-04,shiptruck_13,0,0,0,0.0,0,0,jetty_primary,5,1,,,,5592.2,199,60.785714285714285,,,,,,,5592.2,1.0,0.0,1.0,,,5592.2,5592.2
2023-09-04,shiptruck_16,0,0,0,0.0,0,0,jetty_primary,8,1,,,,5592.2,199,60.785714285714285,,,,,,,5592.2,1.0,0.0,1.0,,,5592.2,5592.2
2023-09-11,shiptruck_20,1,99,33,783.6,0,1,jetty_primary,13,1,23.745454545454546,474.90909090909093,0.3333333333333333,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,5592.2,5992.325000000001
2023-09-11,shiptruck_11,1,92,26,786.2,0,0,jetty_primary,3,1,30.23846153846154,512.7391304347826,0.2826086956521739,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,6392.450000000001
2023-09-11,shiptruck_5,1,109,26,708.9,0,0,jetty_primary,16,1,27.265384615384615,390.2201834862385,0.23853211009174313,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,6792.575000000001
2023-09-11,shiptruck_1,1,91,17,526.2,0,0,jetty_primary,1,1,30.952941176470592,346.945054945055,0.18681318681318682,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_13,1,118,15,369.1,0,0,jetty_primary,5,1,24.60666666666667,187.67796610169495,0.1271186440677966,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_14,1,103,19,535.9,0,0,jetty_primary,6,1,28.205263157894734,312.1747572815534,0.18446601941747573,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_19,1,107,17,460.2,0,0,jetty_primary,11,1,27.070588235294117,258.0560747663551,0.1588785046728972,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_10,1,109,31,925.2,0,0,jetty_primary,2,1,29.845161290322583,509.2844036697248,0.28440366972477066,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_3,1,112,19,522.4,0,0,jetty_primary,14,1,27.49473684210526,279.85714285714283,0.16964285714285715,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_2,1,91,15,409.6,0,0,jetty_primary,12,1,27.30666666666667,270.0659340659341,0.16483516483516483,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_17,1,115,27,760.0,1,0,jetty_primary,9,1,28.14814814814815,396.52173913043475,0.23478260869565218,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_16,1,101,15,405.4,1,0,jetty_primary,8,1,27.026666666666664,240.83168316831683,0.1485148514851485,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_4,0,0,0,0.0,0,0,jetty_primary,15,1,,,,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_6,0,0,0,0.0,0,0,jetty_primary,17,1,,,,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_8,0,0,0,0.0,0,0,jetty_primary,19,1,,,,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_9,0,0,0,0.0,0,0,jetty_primary,20,1,,,,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_12,0,0,0,0.0,0,0,jetty_primary,4,1,,,,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_15,0,0,0,0.0,0,0,jetty_primary,7,1,,,,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-11,shiptruck_18,0,0,0,0.0,0,0,jetty_primary,10,1,,,,7192.7,260,65.63157894736842,,,,,,,7192.7,1.0,0.0,1.0,,,7192.7,7192.7
2023-09-18,shiptruck_10,1,112,16,513.4,0,0,jetty_primary,2,1,32.0875,275.0357142857143,0.14285714285714285,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,7192.7,7125.750000000001
2023-09-18,shiptruck_11,1,107,32,812.0,0,0,jetty_primary,3,1,25.375,455.3271028037383,0.29906542056074764,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,7058.800000000001
2023-09-18,shiptruck_9,1,112,29,726.1,0,0,jetty_primary,20,1,25.03793103448276,388.9821428571429,0.25892857142857145,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6991.85
2023-09-18,shiptruck_2,1,109,18,432.7,0,0,jetty_primary,12,1,24.038888888888888,238.1834862385321,0.1651376146788991,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_4,1,106,21,469.9,0,0,jetty_primary,15,1,22.376190476190477,265.9811320754717,0.19811320754716982,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_12,1,103,19,481.8,0,1,jetty_primary,4,1,25.357894736842105,280.6601941747573,0.18446601941747573,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_5,1,115,27,635.8,0,0,jetty_primary,16,1,23.548148148148147,331.72173913043474,0.23478260869565218,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_7,1,98,21,512.5,1,1,jetty_primary,18,1,24.404761904761905,313.7755102040816,0.21428571428571427,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_16,1,114,30,695.9,0,0,jetty_primary,8,1,23.196666666666665,366.2631578947368,0.2631578947368421,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_15,1,96,16,462.9,0,0,jetty_primary,7,1,28.93125,289.31249999999994,0.16666666666666666,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_8,1,93,20,635.4,0,0,jetty_primary,19,1,31.77,409.93548387096774,0.21505376344086022,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_3,1,109,20,546.5,0,0,jetty_primary,14,1,27.325,300.8256880733945,0.1834862385321101,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_13,0,0,0,0.0,0,0,jetty_primary,5,1,,,,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_14,0,0,0,0.0,0,0,jetty_primary,6,1,,,,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_17,0,0,0,0.0,0,0,jetty_primary,9,1,,,,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_18,0,0,0,0.0,0,0,jetty_primary,10,1,,,,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-18,shiptruck_19,0,0,0,0.0,0,0,jetty_primary,11,1,,,,6924.9,269,74.94117647058823,,,,,,,6924.9,1.0,0.0,1.0,,,6924.9,6924.9
2023-09-25,shiptruck_8,1,112,16,456.6,0,1,jetty_primary,19,1,28.5375,244.60714285714286,0.14285714285714285,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,6924.9,7372.75
2023-09-25,shiptruck_4,1,115,23,695.4,0,0,jetty_primary,15,1,30.23478260869565,362.8173913043478,0.2,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,7820.6
2023-09-25,shiptruck_11,1,100,27,722.8,0,1,jetty_primary,3,1,26.77037037037037,433.67999999999995,0.27,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8268.45
2023-09-25,shiptruck_5,1,116,30,835.3,0,0,jetty_primary,16,1,27.84333333333333,432.051724137931,0.25862068965517243,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_18,1,117,27,716.2,0,0,jetty_primary,10,1,26.52592592592593,367.2820512820513,0.23076923076923078,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_15,1,97,21,589.1,0,0,jetty_primary,7,1,28.052380952380954,364.3917525773196,0.21649484536082475,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_14,1,106,31,868.9,0,0,jetty_primary,6,1,28.029032258064515,491.8301886792453,0.29245283018867924,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_19,1,111,29,721.9,0,0,jetty_primary,11,1,24.893103448275863,390.2162162162162,0.26126126126126126,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_17,1,117,19,460.9,0,0,jetty_primary,9,1,24.257894736842104,236.35897435897436,0.1623931623931624,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_20,1,110,19,509.7,0,0,jetty_primary,13,1,26.826315789473682,278.0181818181818,0.17272727272727273,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_2,1,111,30,667.4,0,0,jetty_primary,12,1,22.246666666666666,360.7567567567567,0.2702702702702703,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_1,1,102,25,657.0,0,1,jetty_primary,1,1,26.28,386.47058823529414,0.24509803921568626,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_7,1,96,33,815.1,0,0,jetty_primary,18,1,24.7,509.4375,0.34375,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_3,0,0,0,0.0,0,0,jetty_primary,14,1,,,,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_9,0,0,0,0.0,0,0,jetty_primary,20,1,,,,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_10,0,0,0,0.0,0,0,jetty_primary,2,1,,,,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_12,0,0,0,0.0,0,0,jetty_primary,4,1,,,,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_13,0,0,0,0.0,0,0,jetty_primary,5,1,,,,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-09-25,shiptruck_16,0,0,0,0.0,0,0,jetty_primary,8,1,,,,8716.3,330,74.21052631578948,,,,,,,8716.3,1.0,0.0,1.0,,,8716.3,8716.3
2023-10-02,shiptruck_19,1,109,24,569.0,0,0,jetty_primary,11,1,23.708333333333332,313.2110091743119,0.22018348623853212,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,8716.3,8445.25
2023-10-02,shiptruck_18,1,96,25,745.9,0,0,jetty_primary,10,1,29.836,466.18749999999994,0.2604166666666667,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,8174.200000000001
2023-10-02,shiptruck_8,1,107,26,610.3,1,0,jetty_primary,19,1,23.47307692307692,342.2242990654205,0.24299065420560748,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7903.1500000000015
2023-10-02,shiptruck_6,1,99,21,497.0,0,0,jetty_primary,17,1,23.666666666666668,301.21212121212125,0.21212121212121213,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_15,1,107,25,595.6,0,0,jetty_primary,7,1,23.824,333.98130841121497,0.2336448598130841,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_17,1,105,16,428.6,0,0,jetty_primary,9,1,26.7875,244.91428571428574,0.1523809523809524,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_5,1,117,24,677.7,0,0,jetty_primary,16,1,28.2375,347.53846153846155,0.20512820512820512,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_1,1,111,30,776.0,0,0,jetty_primary,1,1,25.866666666666667,419.4594594594594,0.2702702702702703,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_14,1,105,34,962.4,0,0,jetty_primary,6,1,28.305882352941175,549.9428571428572,0.3238095238095238,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_3,1,116,16,499.8,0,1,jetty_primary,14,1,31.2375,258.51724137931035,0.13793103448275862,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_20,1,118,21,595.6,0,0,jetty_primary,13,1,28.361904761904764,302.8474576271187,0.17796610169491525,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_7,1,91,26,674.2,0,0,jetty_primary,18,1,25.930769230769233,444.5274725274726,0.2857142857142857,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_2,0,0,0,0.0,0,0,jetty_primary,12,1,,,,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_4,0,0,0,0.0,0,0,jetty_primary,15,1,,,,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_10,0,0,0,0.0,0,0,jetty_primary,2,1,,,,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_12,0,0,0,0.0,0,0,jetty_primary,4,1,,,,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-02,shiptruck_13,0,0,0,0.0,0,0,jetty_primary,5,1,,,,7632.1,288,75.3529411764706,,,,,,,7632.1,1.0,0.0,1.0,,,7632.1,7632.1
2023-10-09,shiptruck_20,1,94,27,691.4,0,0,jetty_primary,13,1,25.607407407407408,441.3191489361702,0.2872340425531915,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,7632.1,8516.350000000002
2023-10-09,shiptruck_17,1,110,17,384.8,0,0,jetty_primary,9,1,22.63529411764706,209.8909090909091,0.15454545454545454,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,9400.600000000002
2023-10-09,shiptruck_2,1,102,34,862.8,0,0,jetty_primary,12,1,25.376470588235293,507.52941176470586,0.3333333333333333,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,10284.850000000002
2023-10-09,shiptruck_19,1,91,27,696.0,0,0,jetty_primary,11,1,25.77777777777778,458.9010989010989,0.2967032967032967,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_11,1,112,25,735.3,0,0,jetty_primary,3,1,29.412,393.9107142857143,0.22321428571428573,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_18,1,92,34,854.9,0,0,jetty_primary,10,1,25.144117647058824,557.5434782608695,0.3695652173913043,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_9,1,118,34,927.4,0,0,jetty_primary,20,1,27.276470588235295,471.5593220338983,0.288135593220339,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_13,1,94,26,669.8,0,1,jetty_primary,5,1,25.76153846153846,427.531914893617,0.2765957446808511,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_10,1,95,27,782.7,0,0,jetty_primary,2,1,28.98888888888889,494.3368421052632,0.28421052631578947,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_15,1,108,22,557.5,0,0,jetty_primary,7,1,25.34090909090909,309.72222222222223,0.2037037037037037,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_1,1,102,23,589.4,0,1,jetty_primary,1,1,25.62608695652174,346.70588235294116,0.22549019607843138,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_12,1,112,28,837.3,1,0,jetty_primary,4,1,29.90357142857143,448.5535714285714,0.25,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_6,1,95,28,690.5,0,1,jetty_primary,17,1,24.660714285714285,436.10526315789474,0.29473684210526313,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_7,1,116,34,958.2,0,1,jetty_primary,18,1,28.18235294117647,495.62068965517244,0.29310344827586204,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_3,1,114,34,931.1,1,0,jetty_primary,14,1,27.38529411764706,490.0526315789474,0.2982456140350877,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_4,0,0,0,0.0,0,0,jetty_primary,15,1,,,,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_5,0,0,0,0.0,0,0,jetty_primary,16,1,,,,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_8,0,0,0,0.0,0,0,jetty_primary,19,1,,,,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-09,shiptruck_16,0,0,0,0.0,0,0,jetty_primary,8,1,,,,11169.1,420,81.84210526315789,,,,,,,11169.1,1.0,0.0,1.0,,,11169.1,11169.1
2023-10-16,shiptruck_5,1,109,20,552.7,0,0,jetty_primary,16,1,27.635,304.2385321100918,0.1834862385321101,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,11169.1,10760.175000000001
2023-10-16,shiptruck_9,1,99,24,720.9,0,0,jetty_primary,20,1,30.037499999999998,436.90909090909093,0.24242424242424243,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,10351.25
2023-10-16,shiptruck_10,1,90,26,691.8,0,0,jetty_primary,2,1,26.607692307692307,461.2,0.28888888888888886,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9942.325
2023-10-16,shiptruck_7,1,93,15,422.9,0,0,jetty_primary,18,1,28.19333333333333,272.83870967741933,0.16129032258064516,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_2,1,108,18,422.6,0,0,jetty_primary,12,1,23.477777777777778,234.77777777777777,0.16666666666666666,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_6,1,117,30,700.8,0,0,jetty_primary,17,1,23.36,359.38461538461536,0.2564102564102564,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_20,1,105,28,853.9,0,0,jetty_primary,13,1,30.49642857142857,487.9428571428571,0.26666666666666666,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_13,1,91,26,675.8,0,1,jetty_primary,5,1,25.99230769230769,445.5824175824176,0.2857142857142857,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_8,1,115,27,747.0,0,0,jetty_primary,19,1,27.666666666666668,389.73913043478257,0.23478260869565218,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_17,1,119,19,589.1,0,0,jetty_primary,9,1,31.00526315789474,297.02521008403363,0.15966386554621848,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_19,1,96,23,592.4,0,0,jetty_primary,11,1,25.756521739130434,370.24999999999994,0.23958333333333334,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_18,1,104,16,381.9,0,0,jetty_primary,10,1,23.86875,220.32692307692307,0.15384615384615385,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_12,1,107,26,679.9,0,0,jetty_primary,4,1,26.15,381.2523364485981,0.24299065420560748,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_3,1,93,32,793.2,0,0,jetty_primary,14,1,24.7875,511.741935483871,0.34408602150537637,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_16,1,95,24,708.5,0,0,jetty_primary,8,1,29.520833333333332,447.47368421052636,0.25263157894736843,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_1,0,0,0,0.0,0,0,jetty_primary,1,1,,,,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_4,0,0,0,0.0,0,0,jetty_primary,15,1,,,,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_11,0,0,0,0.0,0,0,jetty_primary,3,1,,,,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_14,0,0,0,0.0,0,0,jetty_primary,6,1,,,,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-16,shiptruck_15,0,0,0,0.0,0,0,jetty_primary,7,1,,,,9533.4,354,77.05,,,,,,,9533.4,1.0,0.0,1.0,,,9533.4,9533.4
2023-10-23,shiptruck_2,1,112,34,809.9,0,0,jetty_primary,12,1,23.820588235294117,433.875,0.30357142857142855,10437.1,392,87.11764705882354,,,,,,,10437.1,1.0,0.0,1.0,,,9533.4,9759.325
2023-10-23,shiptruck_13,1,92,30,896.7,1,0,jetty_primary,5,1,29.89,584.804347826087,0.32608695652173914,10437.1,392,87.11764705882354,,,,,,,10437.1,1.0,0.0,1.0,,,10437.1,9985.25
2023-10-23,shiptruck_9,1,95,16,496.5,0,0,jetty_primary,20,1,31.03125,313.57894736842104,0.16842105263157894,10437.1,392,87.11764705882354,,,,,,,10437.1,1.0,0.0,1.0,,,10437.1,10211.175000000001
2023-10-23,shiptruck_1,1,105,28,788.2,0,0,jetty_primary,1,1,28.150000000000002,450.40000000000003,0.26666666666666666,10437.1,392,87.11764705882354,,,,,,,10437.1,1.0,0.0,1.0,,,10437.1,10437.1
2023-10-23,shiptruck_19,1,115,28,800.7,0,0,jetty_primary,11,1,28.59642857142857,417.75652173913045,0.24347826086956523,10437.1,392,87.11764705882354,,,,,,,10437.1,1.0,0.0,1.0,,,10437.1,10437.1
2023-10-23,shiptruck_8,1,114,32,763.1,0,0,jetty_primary,19,1,23.846875,401.63157894736844,0.2807017543859649,10437.1,392,87.11764705882354,,,,,,,10437.1,1.0,0.0,1.0,,,10437.1,10437.1
2023-10-23,shiptruck_4,1,104,23,673.7,0,0,jetty_primary,15,1,29.291304347826088,388.67307692307696,0.22115384615384615,10437.1,392,87.11764705882354,,,,,,,10437.1,1.0,0.0,1.0,,,10437.1,10437.1
2023-10-23,shiptruck_14,1,102,19,536.1,0,0,jetty_primary,6,1,28.21578947368421,315.3529411764706,0.18627450980392157,10437.1,392,87.11764705882354,,,,,,,10437.1,1.0,0.0,1.0,,,10437.1,10437.1
2023-10-23,shiptruck_12,1,102,32,759.4,0,0,jetty_primary,4,1,23.73125,446.70588235294116,0.3137254901960784,10437.1,392,87.11764705882354,,,,,,,10437.1,1.0,0.0,1.0,,,10437.1,10437.1
2023-10-23,shiptruck_3,1,115,28,775.3,0,0,jetty_primary,14,1,27.689285714285713,404.5043478260869,0.24347826086956523,10437.1,392,87.11764705882354,,,,,,,10437.1,1.0,0.0,1.0,,,10437.1,10437.1
